age_group,upbringing_influence,focus_intensity,consistency_score,external_guidance_usage,support_environment_score,hobby_engagement_level,physical_activity_index,creative_expression_index,altruism_score,personality_cluster
1.0,1.0,-0.7267328603015144,0.3333333333333333,0.0,-0.5,0.0,0.0,0.0,1.0,4
0.5,0.0,0.5623892388784344,-0.2,0.0,0.5,0.0,0.0,0.0,0.0,3
1.0,0.0,0.5391930884502402,0.6666666666666666,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.5,0.0,-0.008860175667479544,-0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,3
0.0,1.0,0.9165988810431661,0.8,0.0,1.0,0.0,0.0,0.0,0.0,4
0.5,-1.0,-0.82174233576141,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,1.0,-0.9778859813232624,-0.13333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,4
0.5,2.0,-0.7528377787880496,-0.6,1.0,-0.5,0.0,0.0,1.0,0.0,2
0.0,-1.0,-0.8544362392504453,0.3333333333333333,0.0,0.5,1.0,1.0,0.0,0.0,1
1.0,0.0,0.841657028444214,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,3
1.0,2.0,-0.3655964609465313,0.6,0.0,-1.0,1.0,1.0,0.0,0.0,4
0.0,-1.0,0.44892041118110737,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,4
0.0,0.0,0.45440728531361324,-0.8,0.0,0.5,1.0,1.0,1.0,1.0,1
1.0,1.0,0.2590035992040363,0.06666666666666667,1.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.49730247281645074,0.4666666666666667,0.0,-0.5,0.0,1.0,1.0,0.0,4
0.5,-1.0,-0.25394469777406453,0.8,1.0,1.0,0.0,1.0,0.0,0.0,4
-0.5,-1.0,0.5415152494207081,-0.6,0.0,0.5,0.0,1.0,1.0,0.0,1
0.0,-2.0,-0.10782262554754787,0.9333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,4
0.0,-1.0,-0.4359669972652003,0.13333333333333333,1.0,-0.5,0.0,0.0,1.0,0.0,4
0.0,0.0,-0.4255487146177195,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,0.0,-0.48942986889729706,-0.5333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,2
0.0,-1.0,-0.20074835077307784,0.2,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.42922332958971837,-0.8,1.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.7238197599540027,-0.8,0.0,1.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.4528690215620973,-0.8666666666666667,1.0,0.5,0.0,0.0,0.0,0.0,2
1.0,0.0,0.3883683287644476,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,3
-0.5,-1.0,-0.041941784376854335,0.7333333333333333,0.0,-0.5,0.0,1.0,1.0,0.0,4
0.5,1.0,-0.14127818558362515,0.8666666666666667,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.11770116539522726,-0.8666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.5,1.0,-0.6238330754223042,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3
0.5,0.0,-0.5166417102856821,0.6666666666666666,0.0,1.0,1.0,0.0,1.0,0.0,4
-0.5,1.0,0.2718615995706502,0.6,0.0,0.5,0.0,1.0,0.0,0.0,4
1.0,-1.0,0.9016450824767073,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1
0.5,0.0,0.6949420178598826,-0.13333333333333333,0.0,0.5,1.0,0.0,1.0,0.0,2
1.0,-2.0,0.5878491916379255,-0.06666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,2
1.0,-2.0,-0.9276185751742291,0.3333333333333333,0.0,-0.5,1.0,1.0,0.0,0.0,4
1.0,0.0,0.7343690010303169,0.06666666666666667,0.0,-1.0,0.0,1.0,0.0,1.0,1
0.5,-1.0,-0.9366585599452129,0.13333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,4
-0.5,0.0,-0.47239013908229815,-0.2,1.0,-1.0,0.0,1.0,0.0,0.0,4
0.0,0.0,-0.6765097434087265,-0.3333333333333333,0.0,-0.5,1.0,1.0,1.0,1.0,3
0.5,-2.0,-0.4752173882433707,-0.26666666666666666,0.0,0.5,0.0,1.0,0.0,1.0,3
0.5,0.0,-0.6296906764561025,0.7333333333333333,0.0,0.5,1.0,1.0,0.0,1.0,4
0.0,0.0,-0.6400169021655845,0.6,0.0,0.0,0.0,0.0,1.0,0.0,4
1.0,0.0,-0.053775373561770014,0.5333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,-1.0,0.6327591489810284,-0.2,0.0,0.0,0.0,0.0,1.0,0.0,3
-0.5,-2.0,-0.9597772374860322,0.6666666666666666,0.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,-0.18502016856133574,0.0,0.0,0.5,0.0,1.0,0.0,0.0,3
1.0,-1.0,0.846190359750683,0.13333333333333333,0.0,-0.5,1.0,1.0,0.0,0.0,4
0.5,0.0,-0.7587540003986198,-0.6,1.0,0.5,1.0,0.0,0.0,0.0,2
0.0,0.0,0.39165037727173246,-0.2,0.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,-0.4744034241861579,-0.2,0.0,0.5,0.0,0.0,0.0,0.0,3
0.5,-1.0,-0.2255511767041689,-0.13333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,4
1.0,1.0,-0.9866326676260784,0.6,0.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,-0.3089642845714592,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4
0.5,-2.0,-0.7382111280085782,-0.06666666666666667,0.0,0.5,0.0,1.0,0.0,0.0,3
1.0,-1.0,-0.1384711870036951,-0.9333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,2
0.5,0.0,1.0246145160793085,0.6,0.0,0.5,0.0,0.0,0.0,0.0,4
0.0,-1.0,0.9209058929706955,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5,0.0,0.3482787440051689,-0.9333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,2
1.0,0.0,-0.1898773969827054,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,1.0,-0.838829160792903,-0.7333333333333333,0.0,-0.5,0.0,0.0,1.0,1.0,3
0.5,-1.0,-0.046239922281795146,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,-1.0,-0.9866326676260784,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,-2.0,-0.27405114179831125,0.4666666666666667,0.0,-0.5,0.0,1.0,0.0,0.0,4
0.0,0.0,-0.5257978570272934,0.3333333333333333,1.0,-0.5,1.0,0.0,0.0,0.0,4
1.0,0.0,-0.18588734870823634,-0.2,1.0,-0.5,1.0,0.0,0.0,0.0,4
-0.5,0.0,0.9830964072524982,-0.4,0.0,0.5,1.0,1.0,0.0,1.0,2
-0.5,-1.0,0.9941721735985167,-0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.0,2
1.0,0.0,-0.04363185689607721,-0.7333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,1
1.0,2.0,-0.3698049290910605,-0.7333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,3
0.5,-1.0,-0.6494746884168469,-0.7333333333333333,0.0,-0.5,0.0,0.0,1.0,0.0,3
-0.5,2.0,0.5268991492761383,0.13333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,4
1.0,0.0,-0.7207747396814539,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,3
0.0,-1.0,-0.6237648934351786,-0.6666666666666666,0.0,-0.5,1.0,0.0,0.0,0.0,2
1.0,-1.0,1.0792381741068595,-0.8666666666666667,0.0,0.5,1.0,0.0,0.0,0.0,0
-0.5,-1.0,0.47026997666389125,0.9333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,0.4052853353629556,0.8666666666666667,0.0,0.5,1.0,0.0,0.0,0.0,4
0.0,-2.0,-0.404473017649711,-0.4,0.0,-0.5,0.0,1.0,0.0,0.0,1
0.0,1.0,-0.9265488255042139,-0.26666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,4
1.0,-1.0,-0.4591201491809801,0.4,0.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,1.0,-7.596740762781024e-05,-0.7333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,3
0.5,-1.0,-0.5686632403703044,0.26666666666666666,0.0,-0.5,1.0,0.0,0.0,0.0,4
1.0,-2.0,-0.1664778546002462,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,4
1.0,0.0,0.28575922868816417,0.4,0.0,-1.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.5815052777832628,-0.4,0.0,0.0,0.0,0.0,0.0,1.0,2
1.0,0.0,0.69291725396243,0.2,1.0,-0.5,1.0,0.0,1.0,0.0,4
0.0,0.0,-0.9180870559753671,0.8,0.0,0.5,1.0,0.0,0.0,0.0,4
0.5,2.0,-0.398066231891637,0.7333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,4
0.5,0.0,0.2716050531217213,0.9333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,4
-0.5,-1.0,0.07021233151099562,0.4,1.0,-0.5,0.0,1.0,0.0,0.0,4
0.5,-1.0,0.3459570317682073,-0.7333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,1
-0.5,1.0,1.0005738301421125,0.9333333333333333,1.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,-0.2302354081988278,0.7333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,2.0,-0.1216929716678742,-0.9333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,2
0.5,1.0,0.6027477113164013,0.3333333333333333,0.0,-1.0,0.0,0.0,0.0,1.0,4
0.5,-1.0,0.2872602634336574,0.4,1.0,0.5,1.0,1.0,0.0,0.0,4
0.0,0.0,-0.8881725982998038,0.6,1.0,0.0,0.0,0.0,0.0,1.0,4
-0.5,1.0,-0.7139301158570415,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,4
1.0,1.0,-0.5046687664870286,0.06666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,0
-0.5,0.0,-0.31538370323607134,-0.4666666666666667,0.0,0.5,0.0,1.0,0.0,0.0,3
1.0,0.0,-0.9130714597629279,0.6,0.0,-0.5,1.0,0.0,0.0,0.0,1
0.5,-2.0,0.41961817671496193,-0.26666666666666666,1.0,-0.5,1.0,0.0,1.0,0.0,2
1.0,0.0,1.0014745187227683,0.3333333333333333,1.0,-0.5,0.0,0.0,1.0,0.0,3
1.0,1.0,-0.0579959867209824,0.6,1.0,-0.5,0.0,1.0,0.0,0.0,1
0.0,0.0,-0.5352040278128186,0.2,1.0,0.5,1.0,1.0,0.0,0.0,4
1.0,-1.0,-0.5568785597509155,0.9333333333333333,1.0,0.5,1.0,1.0,0.0,0.0,4
0.5,-1.0,0.508470774361486,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,1.0,4
1.0,-1.0,-0.7233495036434968,0.7333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,1.0,0.5156544802733212,0.4,0.0,0.0,0.0,0.0,1.0,1.0,4
-0.5,-2.0,0.8032032254823891,0.5333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,4
0.0,0.0,0.5766501399943659,-0.6666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,1
0.5,0.0,0.5345193469479597,-0.06666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,3
1.0,1.0,-0.9692436467231197,0.26666666666666666,1.0,-0.5,0.0,0.0,0.0,0.0,4
1.0,0.0,1.0014529086061015,0.4,0.0,-0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,1.0326700868523513,-0.8,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,-1.0,-0.7680168749122207,0.2,0.0,0.0,1.0,1.0,0.0,0.0,4
-0.5,0.0,0.6452518284151013,0.7333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,0
1.0,0.0,-0.1647932300656241,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,1
0.5,0.0,-0.7382084515883794,0.7333333333333333,0.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,1.0,0.4459992079129712,-0.6,0.0,0.0,1.0,1.0,0.0,0.0,2
-0.5,0.0,-0.9124132275049348,-0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,-1.0,-0.14787057027160289,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,-1.0,-0.42657112131531155,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2
1.0,1.0,0.6950672642498468,0.3333333333333333,0.0,-0.5,0.0,0.0,1.0,0.0,3
0.5,0.0,0.655583533224196,-0.26666666666666666,0.0,0.5,1.0,0.0,0.0,0.0,3
-0.5,-1.0,-0.3668224475584609,-0.5333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2
1.0,1.0,0.16062652070136454,-0.7333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2
0.0,-1.0,-0.3953172089398966,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,-0.8840156198909633,0.13333333333333333,1.0,-0.5,1.0,1.0,0.0,1.0,4
-0.5,0.0,-0.6065974072859146,-0.8666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,2
0.0,0.0,0.8101118016631296,0.7333333333333333,0.0,0.5,0.0,0.0,1.0,0.0,4
0.0,1.0,-0.4357874419501271,-0.26666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,3
-0.5,0.0,0.4891384702482617,-0.7333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,2
1.0,0.0,-0.111303245510572,-0.13333333333333333,0.0,-0.5,0.0,1.0,0.0,0.0,4
-0.5,-1.0,0.9651379621523924,-0.6,1.0,-0.5,0.0,0.0,1.0,0.0,2
1.0,1.0,-0.7215805827205352,-0.2,0.0,-0.5,0.0,0.0,0.0,0.0,4
1.0,0.0,-0.5853885193340452,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4
0.0,-1.0,-0.18664327035640021,-0.13333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,4
-0.5,0.0,0.11415909084933828,-0.7333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1
0.0,-1.0,0.6277620346623828,0.8,0.0,0.5,0.0,0.0,1.0,0.0,4
0.5,0.0,-0.19888667430601453,0.6,0.0,-1.0,0.0,0.0,0.0,1.0,4
0.5,0.0,-0.8300258771256954,0.9333333333333333,0.0,-0.5,1.0,0.0,0.0,0.0,4
0.5,1.0,0.021410778130555197,-0.8666666666666667,1.0,0.5,0.0,0.0,0.0,0.0,1
0.5,0.0,-0.9818633760536853,0.8,0.0,-0.5,1.0,1.0,1.0,0.0,4
0.0,-1.0,-0.3441162065925181,-0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3
0.5,-1.0,-0.8778361059063627,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4
0.5,0.0,-0.4734760447460433,-0.06666666666666667,1.0,-0.5,1.0,0.0,0.0,0.0,4
-0.5,0.0,0.6376327271770362,0.8666666666666667,0.0,0.5,1.0,0.0,1.0,0.0,4
1.0,0.0,0.8001135280742786,-0.8,1.0,-0.5,0.0,1.0,0.0,0.0,0
0.0,-1.0,0.42908633728272483,0.8,0.0,0.5,0.0,1.0,0.0,0.0,4
0.5,0.0,0.20295994973424425,-0.9333333333333333,0.0,0.5,1.0,0.0,0.0,0.0,1
-0.5,-2.0,-0.23837431248817184,-0.7333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,2
1.0,-1.0,-0.2116748808432148,0.13333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,1
0.0,-1.0,-0.591610471443344,-0.2,0.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.64488255661687,-0.2,1.0,-0.5,1.0,1.0,1.0,0.0,2
-0.5,0.0,0.5353650910740941,-0.7333333333333333,0.0,-0.5,0.0,0.0,0.0,0.0,3
1.0,0.0,-0.3777183546359557,0.3333333333333333,1.0,-1.0,0.0,0.0,0.0,0.0,1
-0.5,-1.0,0.23654235784256972,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,4
-0.5,1.0,-0.6070676873030966,0.4666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,4
1.0,0.0,0.6965433583023888,0.6,1.0,0.5,0.0,0.0,1.0,0.0,4
0.5,1.0,0.1646471263517837,0.2,0.0,0.5,0.0,0.0,0.0,0.0,4
0.5,0.0,0.6049446015552291,0.13333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,3
0.0,0.0,-0.9220458751494605,0.06666666666666667,0.0,0.5,0.0,0.0,1.0,0.0,4
-0.5,-2.0,0.165581613878806,0.6,0.0,1.0,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.9866326676260784,0.4,0.0,0.0,0.0,0.0,0.0,1.0,4
0.5,0.0,0.8152795712392494,-0.26666666666666666,0.0,0.5,0.0,0.0,1.0,0.0,2
0.5,0.0,0.0013244539832337318,-0.8666666666666667,0.0,-0.5,1.0,0.0,0.0,0.0,2
0.5,-2.0,0.6812709229630579,0.5333333333333333,0.0,-1.0,0.0,0.0,1.0,0.0,4
0.0,0.0,-0.6736954468768155,-0.13333333333333333,1.0,-1.0,0.0,1.0,0.0,0.0,3
0.0,0.0,0.011285508620232315,-0.06666666666666667,0.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.5777415496285668,0.5333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,4
-0.5,-2.0,0.028054946771001725,-0.13333333333333333,0.0,-1.0,0.0,0.0,0.0,1.0,4
0.0,1.0,0.16625766265616948,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,-1.0,-0.8771452764399664,-0.26666666666666666,0.0,0.0,1.0,0.0,1.0,0.0,3
0.0,-1.0,-0.8880697789543215,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4
1.0,0.0,1.0365552596505447,-0.5333333333333333,0.0,-1.0,1.0,1.0,0.0,0.0,2
-0.5,-2.0,0.544956431106024,0.7333333333333333,0.0,-1.0,1.0,1.0,0.0,0.0,4
1.0,-1.0,-0.9866326676260784,0.13333333333333333,1.0,0.5,1.0,0.0,0.0,1.0,4
0.0,0.0,0.2918963356630785,0.4666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.8930105602845773,0.06666666666666667,1.0,0.5,0.0,1.0,0.0,0.0,4
0.0,1.0,0.1845403346479695,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4
0.5,-1.0,-0.04999301873322463,0.3333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,0.29257981923497567,-0.8,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,0.0,-0.07813249081015433,0.13333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,4
1.0,0.0,0.36861813628174467,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,4
0.5,2.0,0.22181600472215138,0.2,1.0,-0.5,0.0,0.0,0.0,0.0,4
1.0,-1.0,0.3646318725029016,0.3333333333333333,0.0,-1.0,1.0,1.0,0.0,0.0,4
-0.5,-1.0,0.37880919594493745,0.5333333333333333,1.0,-1.0,1.0,1.0,0.0,0.0,4
0.0,0.0,-0.1673285429441205,-0.5333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,2
-0.5,1.0,-0.5617926098991967,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,1.0,0.22664519745937656,0.8,0.0,-0.5,1.0,0.0,0.0,0.0,4
-0.5,0.0,-0.7360798902334006,0.13333333333333333,1.0,-1.0,1.0,0.0,0.0,0.0,4
0.0,0.0,0.8887249304027931,-0.6,0.0,0.5,1.0,0.0,1.0,0.0,1
1.0,0.0,0.7294760510935056,0.6,0.0,1.0,0.0,0.0,0.0,1.0,4
-0.5,0.0,0.7715264255922342,-0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.6754934981185103,-0.13333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,4
0.5,1.0,1.0792381741068595,-0.9333333333333333,0.0,-0.5,1.0,1.0,0.0,0.0,0
0.0,0.0,-0.8483587700168617,-0.3333333333333333,1.0,0.5,0.0,0.0,0.0,0.0,3
1.0,0.0,0.39375861830137554,-0.06666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,2
1.0,2.0,-0.017229261618919193,-0.4,1.0,0.5,0.0,0.0,0.0,0.0,4
0.0,0.0,-0.40776686678987967,0.4666666666666667,1.0,-0.5,1.0,1.0,0.0,0.0,4
0.5,-1.0,-0.058281119505101446,-0.7333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,2
1.0,0.0,-0.46549972369689435,-0.13333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,4
-0.5,-1.0,0.7647031204193764,-0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,1.0,-0.9337530808706401,-0.26666666666666666,0.0,0.0,1.0,1.0,0.0,0.0,4
0.5,0.0,-0.5920486925206635,-0.06666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,4
0.0,-1.0,0.4309738596355882,-0.8,1.0,0.0,0.0,1.0,0.0,1.0,1
0.0,1.0,-0.15521687582780624,0.6,0.0,-0.5,1.0,1.0,1.0,0.0,4
0.0,-2.0,-0.1335676867494821,-0.6,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0,1.0,-0.028544108732131684,-0.26666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,2
1.0,-1.0,-0.3831402707834127,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,-2.0,-0.2703229440239832,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,4
-0.5,-1.0,0.5082559654203184,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,4
1.0,0.0,-0.9798731198687061,0.0,0.0,0.5,1.0,1.0,1.0,0.0,3
-0.5,-1.0,0.7705855086877331,0.8,0.0,0.0,1.0,1.0,0.0,0.0,4
1.0,-1.0,-0.7612986974165683,0.06666666666666667,0.0,0.5,0.0,0.0,0.0,1.0,4
0.5,1.0,-0.8233892745131665,0.6,0.0,-0.5,1.0,0.0,0.0,0.0,4
-0.5,1.0,0.4093764736655735,0.2,0.0,1.0,0.0,1.0,1.0,0.0,3
0.5,0.0,-0.9379307497041258,-0.4666666666666667,0.0,1.0,0.0,0.0,1.0,0.0,3
0.0,-1.0,-0.794432381755191,0.2,0.0,0.5,0.0,1.0,0.0,0.0,4
-0.5,-2.0,-0.8504050743926208,-0.2,0.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,-1.0,-0.07426773390483314,-0.2,1.0,0.0,1.0,0.0,1.0,0.0,3
0.0,-1.0,-0.9438685800555289,0.7333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,4
-0.5,-2.0,0.856148997682583,0.7333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,4
1.0,-2.0,-0.11651341955637738,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,4
0.5,1.0,0.06307686233442776,-0.2,0.0,1.0,1.0,0.0,1.0,0.0,3
-0.5,-1.0,0.20049574238400059,-1.0,0.0,-0.5,0.0,0.0,0.0,0.0,1
1.0,1.0,0.4123373729156838,-0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,2
-0.5,-1.0,-0.6334337063544836,0.6,0.0,0.5,1.0,0.0,0.0,1.0,4
0.5,0.0,-0.024701188321064483,-1.0,0.0,1.0,1.0,0.0,1.0,1.0,3
-0.5,0.0,0.0221463066400218,0.13333333333333333,1.0,-1.0,0.0,1.0,0.0,0.0,4
-0.5,0.0,1.0584855233322568,0.13333333333333333,0.0,-1.0,0.0,0.0,0.0,0.0,4
0.5,-1.0,0.0307174826893912,-0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,1.0,0.8110818809538765,0.26666666666666666,1.0,-0.5,0.0,0.0,0.0,0.0,4
0.0,-1.0,0.5154678283013447,0.26666666666666666,0.0,1.0,1.0,1.0,0.0,0.0,4
1.0,-2.0,-0.25632101135374796,-0.26666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,4
1.0,-1.0,-0.9756645775349816,0.8,1.0,0.5,0.0,0.0,0.0,0.0,4
-0.5,0.0,-0.14557998489997775,0.4666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,4
0.0,-1.0,0.45120336935312466,-1.0,0.0,0.5,1.0,0.0,0.0,0.0,0
0.5,-1.0,0.35724639632159316,0.8,0.0,0.5,0.0,1.0,0.0,0.0,4
0.0,0.0,0.11723919552041652,0.5333333333333333,0.0,-1.0,1.0,0.0,0.0,0.0,3
0.0,1.0,-0.17411776892383726,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
-0.5,0.0,0.22660250850958158,0.9333333333333333,0.0,0.5,1.0,1.0,1.0,0.0,4
0.0,2.0,-0.5902034726141129,-0.4666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,3
0.0,1.0,-0.739323048044855,0.9333333333333333,0.0,-1.0,0.0,1.0,0.0,0.0,4
-0.5,-2.0,-0.16486167790618547,0.4666666666666667,0.0,0.5,0.0,0.0,0.0,1.0,4
1.0,0.0,-0.04443189994875527,0.5333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,4
-0.5,0.0,-0.4947632465372786,0.4,0.0,0.0,0.0,1.0,0.0,0.0,4
0.0,0.0,-0.24637813296375838,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.2432679703444226,0.6,1.0,0.5,1.0,1.0,0.0,0.0,4
-0.5,-1.0,0.6693912674737115,0.13333333333333333,0.0,-1.0,1.0,0.0,0.0,0.0,4
0.5,1.0,0.790909648258427,-0.4666666666666667,0.0,-0.5,1.0,0.0,0.0,0.0,2
0.5,-1.0,-0.9866326676260784,0.26666666666666666,0.0,0.5,1.0,0.0,0.0,0.0,4
0.5,0.0,-0.5644188161835766,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.5,-1.0,0.5550082849572032,0.3333333333333333,1.0,0.5,0.0,1.0,0.0,0.0,4
-0.5,1.0,-0.2616906565035482,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,-1.0,-0.8653962934176764,0.06666666666666667,0.0,-0.5,0.0,1.0,0.0,0.0,4
1.0,0.0,0.3701749441570783,-0.26666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,3
0.0,-1.0,0.154496209287404,0.13333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,3
-0.5,0.0,-0.42019126718762284,0.8666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,4
1.0,-2.0,0.7095500916013573,0.6,0.0,0.5,1.0,1.0,0.0,0.0,4
0.0,-2.0,0.5065071747459525,0.2,1.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.7198601640687767,0.7333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,4
1.0,1.0,-0.9251287252440972,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,4
1.0,-1.0,-0.4727708286082657,0.4666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,4
-0.5,0.0,0.08251889872330011,-0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2
0.0,0.0,0.44467375179351765,0.06666666666666667,0.0,0.5,0.0,0.0,1.0,0.0,4
